,ap0,ap1,ap2,ap3,ap4,result_x,result_y
309,-57.4579786055,-61.3404249915,-78.1259048823,-92.8787780166,-81.8884890327,2,10
310,-55.4976241614,-62.3090712934,-77.9353934662,-90.2332138616,-80.5382127975,2,10
311,-55.7193274565,-62.8013868225,-76.1272385732,-93.9041398985,-80.8530577369,2,10
312,-57.1621898322,-60.4358017126,-79.3496316189,-90.4792355073,-79.9725794113,2,10
313,-56.4560963746,-63.0045785832,-77.4317154864,-92.4064197863,-81.7790000338,2,10
314,-59.6579632709,-61.8843731939,-76.2023255043,-93.280174812,-80.618454116,2,10
315,-58.2928745694,-61.7932394839,-77.3511191889,-91.4660714029,-80.951692121,2,10
316,-56.4234564026,-62.1162925193,-79.4621305244,-92.0071360975,-82.0304999314,2,10
317,-56.4976242794,-60.9103446286,-78.6704160178,-91.7328078646,-80.1391430343,2,10
318,-58.4735809197,-61.9971176091,-77.7198190037,-92.9143250798,-80.517007551,2,10
319,-55.4617111972,-62.9963247548,-76.4374861724,-91.741809817,-82.3313322603,2,10
320,-53.025216819,-63.6125465026,-72.6065786213,-91.6507567027,-87.8451774703,2,12
321,-52.3451044681,-65.2669338759,-72.4314858201,-90.897119221,-90.3470245408,2,12
322,-53.7491618687,-61.9607644609,-74.2787741633,-89.9023936391,-86.6538974434,2,12
323,-50.501395263,-63.6706462375,-73.4690954062,-91.6443914257,-87.8146451713,2,12
324,-53.8480860039,-64.1077732303,-73.2195306158,-91.9696760027,-88.5495299192,2,12
325,-53.2677240816,-64.35935013,-72.7429468859,-90.4323701823,-87.3509434232,2,12
326,-52.3946093116,-62.7438918688,-72.9130377407,-89.9740206269,-88.3702789941,2,12
327,-54.1270902467,-63.3011402726,-73.5981537083,-90.1035626115,-89.928826513,2,12
328,-52.9801585683,-63.6572736429,-72.8031320242,-91.7954517254,-88.5772148002,2,12
329,-52.9354587155,-62.7147334486,-74.01574241,-89.5808732567,-86.9799610299,2,12
330,-51.154935424,-61.390718443,-71.9958354863,-91.0647987145,-89.0028756998,2,12
331,-52.9510599259,-64.3528207944,-72.5362013664,-91.8975842826,-88.1871444487,2,12
332,-53.8586412437,-62.418406058,-72.0775762931,-92.2691319785,-87.6064616924,2,12
333,-52.8264719459,-63.9639450512,-71.7667990351,-90.8823567919,-87.9350520624,2,12
334,-54.1372608856,-63.6059202143,-73.7416805535,-88.3443466764,-87.7503037303,2,12
335,-53.4426530685,-62.1907636078,-73.3088151947,-92.5499831766,-86.1663126664,2,12
336,-51.3825763821,-62.557557297,-72.4325553072,-90.3937303494,-88.7887721933,2,12
337,-51.2806566668,-63.608880419,-72.634185058,-91.3711311193,-89.1170566227,2,12
338,-52.6187249959,-64.120211668,-71.8347406148,-93.1762805005,-87.7873221974,2,12
339,-55.9935852745,-62.0279314398,-73.5444733742,-90.9196313718,-87.2601263437,2,12
340,-42.1656649201,-65.193979262,-75.6767258928,-93.5889382024,-88.3622228503,2,14
341,-44.128230551,-63.6602877537,-74.9618422111,-93.5527518775,-87.9980606685,2,14
342,-41.4913796052,-66.5388746459,-74.8266483462,-92.0889474715,-89.1752641975,2,14
343,-43.9044041429,-64.696814964,-76.4299427407,-92.529559519,-88.0911767888,2,14
344,-41.3367369081,-65.7977762933,-75.0349464971,-94.6494676566,-86.6006151358,2,14
345,-40.975479598,-65.5226014936,-76.2881739305,-92.752706003,-88.9157073859,2,14
346,-41.0029789711,-64.3865535381,-76.3985643635,-95.1274039726,-86.8039584622,2,14
347,-42.0990444303,-66.0018754921,-75.4494995,-94.3229639627,-86.9024940503,2,14
348,-40.5315301031,-64.3097802048,-73.3062198899,-93.7553061371,-87.2699868332,2,14
349,-42.6352871067,-64.7193128498,-76.180560696,-92.6920341468,-87.6785010121,2,14
350,-39.708739921,-65.1202541227,-75.1130289203,-92.6565087813,-89.4946055279,2,14
351,-41.3886064755,-63.4259258855,-75.5483378957,-95.4841271913,-88.3887927338,2,14
352,-41.2085007003,-64.6648845683,-76.2750536536,-94.4453388432,-87.6876256486,2,14
353,-42.7419929087,-65.6596926551,-75.5326685514,-94.3124094421,-89.1339944259,2,14
354,-42.4048225373,-63.4265547037,-74.6759359912,-91.2339422691,-89.8920275027,2,14
355,-40.5538895842,-64.0229323469,-76.7019308701,-93.5492745043,-88.7024114356,2,14
356,-40.3445784909,-64.2332161081,-74.1192553791,-94.1791578245,-87.2432350995,2,14
357,-42.4419450675,-67.0856149837,-74.9081077858,-93.0727517697,-88.0622608945,2,14
358,-41.2643542798,-66.0633448437,-74.7913318381,-91.520511746,-87.8761911539,2,14
359,-41.2308647717,-64.0415405276,-77.1067240922,-93.8884748688,-87.5839712813,2,14
360,-40.8918383357,-70.5269971795,-78.190778047,-91.6812590665,-88.3653519935,2,16
361,-41.7658027878,-70.7561664136,-76.6918659748,-91.0897156117,-86.4064714613,2,16
362,-41.411851919,-68.7416100183,-78.9993045771,-92.6048953575,-88.0224897275,2,16
363,-41.830813454,-71.3428198662,-77.4540863986,-91.9767697025,-87.978776716,2,16
364,-43.1377940013,-72.1031394437,-78.961695379,-92.33301916,-88.4957230582,2,16
365,-40.3169803255,-70.1082629072,-77.7811302649,-91.3724425869,-87.5056919561,2,16
366,-43.1870166599,-68.3012405311,-77.2590873953,-90.6312393778,-87.9048380739,2,16
367,-41.3472241086,-69.3426356394,-77.8678335508,-92.047791159,-89.0301255129,2,16
368,-41.7273545648,-69.9813913284,-76.8933175424,-91.3321417545,-89.6341244559,2,16
369,-42.3993463911,-71.9538949118,-77.1961167178,-93.5839326097,-89.3747445389,2,16
370,-41.6398255213,-70.2555281664,-79.3326303534,-91.57151681,-86.8626204556,2,16
371,-38.7290523696,-72.0011086387,-78.3370907851,-91.048262328,-88.5495408428,2,16
372,-39.5283320793,-70.0615604041,-79.3758243344,-91.990460652,-87.1979418483,2,16
373,-40.8799786296,-70.3940638089,-78.1742728002,-92.0343860261,-89.625070511,2,16
374,-41.1522641418,-70.7491806203,-79.5543448332,-92.0189745424,-87.7445026305,2,16
375,-42.630176555,-70.0216572315,-77.3611633033,-93.1105863157,-88.7787125519,2,16
376,-42.4902896286,-71.4180285424,-76.1732514368,-90.6411234953,-88.6035905553,2,16
377,-40.0363551438,-71.0815414951,-77.8091586758,-90.1939048792,-89.6607070801,2,16
378,-40.6662995808,-70.2941745518,-76.9207505507,-90.6998887049,-88.4666447743,2,16
379,-42.5789912372,-69.778211987,-78.7740107657,-92.7740635163,-88.7353763245,2,16
380,-46.8498569853,-67.4553714101,-75.3454942864,-89.4497025102,-88.3379914917,2,18
381,-46.3350252406,-66.9073731653,-76.0985590317,-89.3621204143,-88.4535481348,2,18
382,-44.8146199813,-67.2795021531,-76.7368056928,-88.5562930088,-87.7268151809,2,18
383,-47.2858011329,-66.4304269646,-76.2608091245,-90.9081446478,-89.0928976005,2,18
384,-46.7935692487,-68.5273646052,-75.8249989845,-88.9275107742,-87.5144204007,2,18
385,-44.8355169855,-67.5527739534,-75.1913675631,-89.4360506552,-90.0471330517,2,18
386,-45.6471854451,-66.1004625504,-75.1846884839,-88.5552597032,-87.9759868095,2,18
387,-45.979885666,-68.4618473021,-76.4092148931,-91.4023731121,-89.5035364882,2,18
388,-46.0063013495,-68.6280473183,-74.8741507454,-90.1593410618,-88.1602036867,2,18
389,-46.1955397124,-69.5201253136,-73.7338516327,-89.9246233271,-87.4224578486,2,18
390,-48.1759543558,-67.6537262713,-76.7578980843,-87.9168586013,-88.0552105493,2,18
391,-47.5107864023,-66.5749909313,-76.4795441443,-90.0306269386,-86.9239173248,2,18
392,-46.4969976953,-67.0956095096,-73.9322383069,-89.8027129331,-89.3278785059,2,18
393,-47.447078858,-67.921041342,-74.486002499,-90.5342085077,-87.6053018523,2,18
394,-46.3919673624,-68.7224395412,-74.9287006487,-90.1726081586,-89.5264887308,2,18
395,-48.6226586301,-68.4363747536,-74.6982253775,-89.2779439031,-89.8238712084,2,18
396,-44.9510641443,-68.6729708891,-74.2746772444,-87.8036971379,-87.5071959499,2,18
397,-46.924020666,-66.6852519369,-76.3454930806,-88.2884927373,-86.250698025,2,18
398,-46.5133232587,-67.6455004726,-76.2030082279,-89.6356854295,-86.6437033135,2,18
399,-49.8267324152,-67.9326009405,-78.0465685682,-89.6272338461,-88.7253770139,2,18
400,-66.7885833335,-60.25539255,-79.6563788513,-102.382622574,-86.8632960288,4,0
401,-66.5862411681,-60.8520423491,-78.8472219989,-103.632472839,-86.2049679446,4,0
402,-67.8760418117,-60.2205114616,-79.3082021676,-100.773470069,-87.8654653372,4,0
403,-66.6733615487,-60.2525561624,-81.351318464,-102.839829047,-86.3233901448,4,0
404,-69.3180561345,-59.5235512121,-79.5318060471,-102.939955161,-85.993244861,4,0
405,-65.3314563687,-60.2341047913,-80.6951476102,-102.322917168,-87.4986485316,4,0
406,-65.3933979191,-59.6272243866,-79.5874605556,-102.737975867,-86.7110232594,4,0
407,-67.2589782878,-60.9185247472,-78.7021778916,-101.695893974,-87.5879610415,4,0
408,-66.6775828843,-60.04211258,-79.178887687,-102.901644074,-87.0210964218,4,0
409,-65.5533146191,-59.2045573181,-79.4751486357,-102.237013845,-84.7140641571,4,0
410,-67.0950391284,-58.0184800762,-79.9595831885,-103.120190378,-86.6341228271,4,0
411,-66.8892945165,-59.4887682031,-80.8188279155,-102.908311795,-86.585523925,4,0
412,-66.1439608209,-58.9468637734,-79.5229126834,-102.476085195,-85.5280497612,4,0
413,-66.5736494065,-58.861585906,-78.7015730944,-102.10770745,-86.9321394076,4,0
414,-65.7328061477,-59.4841623327,-81.2198704257,-102.005434688,-84.5176389945,4,0
415,-68.1228298147,-59.6529153223,-78.5216968872,-102.100782627,-86.5667641971,4,0
416,-67.7964537098,-62.4371319612,-79.5061885138,-101.968613217,-86.7640094317,4,0
417,-65.8306427689,-60.760700711,-78.7906413226,-103.662448818,-86.1021755764,4,0
418,-66.2500991017,-59.4898632494,-79.1893111382,-102.110115799,-85.794176605,4,0
419,-66.7833743405,-61.3212110221,-79.0914836041,-104.618226079,-88.0176743056,4,0
420,-65.6073811763,-60.019572498,-79.6597042715,-102.39728118,-86.6422870365,4,2
421,-66.6880556819,-59.7991804503,-79.0468289519,-104.052645519,-87.0675733225,4,2
422,-65.8861984748,-60.0201389525,-80.4594907206,-101.124436261,-86.5394251026,4,2
423,-65.4821880977,-62.071791105,-78.0713692498,-103.168746545,-87.3099690615,4,2
424,-65.4890385611,-59.3075528219,-80.1816219824,-101.904243564,-87.2977917654,4,2
425,-65.3388141226,-58.8401176966,-79.8763398854,-103.605616755,-86.6036820603,4,2
426,-65.9770758528,-58.3104939335,-79.0255823461,-103.440361989,-87.2601686399,4,2
427,-67.8305848528,-59.1325990522,-79.512842948,-102.971953273,-86.2063397579,4,2
428,-64.3002879464,-60.794441705,-79.6371016767,-103.316234211,-83.9528356953,4,2
429,-64.2716721208,-60.7966657057,-78.9837195984,-102.731013418,-87.0395681842,4,2
430,-64.8731297702,-59.7523277404,-79.9507124287,-100.992604792,-88.1452254895,4,2
431,-66.5888300265,-59.0174045023,-79.0310722058,-102.759200192,-87.4118519295,4,2
432,-64.2699150495,-59.9370122914,-78.9404251387,-103.310138182,-87.5502704794,4,2
433,-65.1038700959,-60.6582675056,-79.2926102391,-102.061278571,-89.2675263811,4,2
434,-65.4460318125,-58.960289821,-79.8789279254,-102.818993343,-86.4119255693,4,2
435,-66.7486978846,-57.7585985082,-80.5948572935,-101.862773636,-85.3913418715,4,2
436,-65.2436416999,-60.5441987443,-80.009801882,-104.209563185,-87.4088763874,4,2
437,-64.8361546875,-60.6099403771,-79.7167267018,-101.014594255,-87.0184811681,4,2
438,-66.26503471,-60.0285458843,-77.1261066284,-101.600083722,-83.89578257,4,2
439,-65.8870318068,-61.0005810129,-80.631060104,-102.530824117,-86.7058226419,4,2
440,-64.2453382184,-60.0993223688,-79.6358733206,-102.378984385,-77.0911188601,4,4
441,-64.6439450796,-61.0461242453,-79.2058193219,-102.620129437,-76.4629420042,4,4
442,-63.8930060996,-59.7709125654,-80.2028567449,-100.733613425,-77.8991519454,4,4
443,-64.2722627423,-60.6879642224,-79.3173034289,-102.56138116,-78.3400553777,4,4
444,-62.853617264,-59.4541767142,-79.4906635137,-101.40662504,-76.8380454724,4,4
445,-63.7378608285,-58.1405487514,-79.5775528048,-102.618554506,-78.7774283822,4,4
446,-63.9968981758,-60.6881454791,-78.2493761752,-102.118945213,-74.9661257227,4,4
447,-64.8356865027,-59.5353008284,-78.6751744193,-100.183087681,-77.3089485521,4,4
448,-63.2612892388,-59.7881541842,-80.028954774,-102.948134027,-78.3950041644,4,4
449,-63.3207096924,-62.134126198,-79.0859101156,-102.263042444,-77.5414114835,4,4
450,-61.8717257875,-60.8959647511,-77.6625781025,-103.988139613,-77.256331112,4,4
451,-65.3998767528,-59.0449131632,-81.0417024366,-102.630154589,-77.5450173545,4,4
452,-63.0254490152,-59.2633217204,-81.6700406008,-103.162222263,-76.9727647205,4,4
453,-62.0530344174,-59.7816255464,-78.4297595056,-102.050621791,-77.4140506653,4,4
454,-64.4818794478,-60.8436696875,-80.3187931182,-101.364864179,-78.876547524,4,4
455,-66.0424177685,-57.524957029,-79.1735109651,-101.819949669,-77.8294812657,4,4
456,-64.6158131987,-60.7049416196,-81.3088129819,-103.16466314,-77.525572012,4,4
457,-64.1941056135,-60.3728445443,-81.6929587233,-102.814936192,-78.441266054,4,4
458,-65.2714201426,-59.0380865052,-80.6301065958,-103.322123351,-76.5065929778,4,4
459,-63.8020836409,-59.9539334219,-79.3348324156,-101.76681111,-77.7234656694,4,4
460,-67.3566176784,-60.4366592782,-79.5767767563,-102.327191729,-74.2054006705,4,6
461,-68.9888787083,-59.7457683438,-79.8279474177,-103.380298683,-75.7741654952,4,6
462,-67.5064742626,-61.921426494,-79.0586644795,-103.169717859,-72.1489930797,4,6
463,-67.6398899289,-58.8059665789,-79.8441920368,-100.383071172,-75.3940899448,4,6
464,-66.3213396606,-58.8411445923,-78.2911038243,-103.057775184,-74.4012326311,4,6
465,-68.7866941809,-59.745823926,-78.8776415011,-102.601098768,-74.1570728498,4,6
466,-67.3374201718,-61.1784769722,-79.0885255879,-103.635759728,-73.2877738684,4,6
467,-67.0719410961,-59.6670506888,-80.3277209154,-103.317845893,-74.3706014832,4,6
468,-68.4862087547,-61.0425832689,-78.0523650359,-99.2573619914,-75.1138315114,4,6
469,-66.3900977556,-59.4016968846,-81.1856390944,-103.145057447,-75.6715519011,4,6
470,-66.1912176356,-60.4589447683,-79.6600030719,-101.199185952,-72.5549182144,4,6
471,-66.9444379852,-62.4357683408,-80.7720907537,-102.852839306,-73.0484629439,4,6
472,-67.6726924229,-60.5751414696,-79.9706309296,-101.789127815,-74.5721202197,4,6
473,-66.2189505988,-59.3195333788,-80.0519675141,-102.596365963,-75.4393776475,4,6
474,-67.929367544,-60.3750272648,-78.8776520263,-103.386144405,-75.4282135619,4,6
475,-68.685449492,-59.5974927958,-78.6867549806,-103.001043661,-73.4892709408,4,6
476,-66.9800452224,-58.2039436785,-79.6781157713,-101.824495756,-75.0610262046,4,6
477,-67.8134779247,-59.47774117,-80.1457501212,-102.560280789,-71.9059932994,4,6
478,-67.6900929582,-60.6737529304,-80.1274783684,-102.263757452,-73.0106050805,4,6
479,-66.7994850637,-60.8145946804,-80.3327748359,-103.427244303,-74.2349347369,4,6
480,-60.2551841872,-59.5743933039,-74.8653624989,-98.8934917425,-73.6341020241,4,8
481,-60.3415763034,-59.9540837536,-75.8837337532,-99.4836356163,-72.6450609296,4,8
482,-58.5966684535,-59.6915389464,-74.8971972253,-99.259153513,-74.7049411041,4,8
483,-60.3065216489,-60.2143707438,-74.5154005668,-98.3870169878,-72.4135665889,4,8
484,-61.2475350073,-59.6332080941,-75.9242718649,-97.8359943462,-74.033988971,4,8
485,-61.8349720698,-60.2762458229,-74.1721050196,-97.112993936,-74.9204577483,4,8
486,-59.9768716333,-59.8725731702,-75.0710536328,-99.0528712477,-72.2335789652,4,8
487,-59.7164306098,-59.9095989725,-75.5219611548,-97.2478385906,-71.8708630274,4,8
488,-60.3145844523,-59.4340314345,-75.2223302487,-100.920344192,-72.6975398764,4,8
489,-61.8045352819,-58.8106757579,-76.8069571562,-98.7970658148,-74.0997074671,4,8
490,-60.9966530319,-61.2074870418,-74.1324804073,-97.7619996076,-72.5922201376,4,8
491,-60.0142322382,-57.6907682673,-74.7496451604,-98.8455599632,-72.0268653267,4,8
492,-59.9340485676,-59.4954724926,-74.834285377,-98.844390804,-73.4908235669,4,8
493,-59.7723843536,-59.566682422,-74.5866000837,-99.0122535108,-72.3648892977,4,8
494,-60.4312318849,-60.6459690315,-75.295674051,-98.2272061776,-74.4734934016,4,8
495,-60.101686466,-60.8777352014,-73.0774361259,-98.7096685138,-74.2885204959,4,8
496,-60.114811814,-60.8083091064,-75.2908312882,-99.1434000495,-74.8000991447,4,8
497,-60.9097667625,-60.5458662873,-75.4920154557,-98.8300457233,-73.5501665524,4,8
498,-58.6782634257,-60.7026033224,-75.8094008195,-100.044990109,-72.5119231415,4,8
499,-59.7517009727,-59.4541994735,-76.3912776577,-98.077920758,-74.1868496518,4,8
500,-53.6810219413,-61.4149319709,-76.5688713729,-91.7677075935,-79.5371997471,4,10
501,-54.5835339873,-62.3567671094,-76.4317654527,-91.4026289807,-79.5513468596,4,10
502,-54.9337329598,-59.8205023864,-76.0233792686,-91.8849488347,-79.9721376178,4,10
503,-54.069620791,-60.3201489926,-77.3750142267,-91.2013509835,-79.1516596907,4,10
504,-56.27041542,-61.0679279623,-75.8504232669,-92.4507919731,-79.0158861354,4,10
505,-54.9759045862,-59.6060057599,-74.7767397382,-91.766061932,-80.32093252,4,10
506,-53.978351049,-59.1004840231,-79.6667500287,-90.6034491955,-79.1007850875,4,10
507,-52.3560004396,-59.8165130252,-76.8220260839,-90.8500625561,-79.7219516045,4,10
508,-53.8259360262,-61.6906978774,-74.331877712,-92.285101074,-78.7680055905,4,10
509,-53.9936951603,-62.7616144808,-75.8868385153,-90.5992339671,-78.3512803126,4,10
510,-55.0322224012,-59.9508364669,-76.6066146435,-92.8835217608,-79.0349582262,4,10
511,-51.6443031203,-61.7370329904,-76.9164287731,-92.0560342929,-79.1181045301,4,10
512,-52.4887626736,-62.590796462,-77.4208223122,-90.4546963128,-78.2987437208,4,10
513,-52.8001547981,-61.0673363201,-75.1769103869,-92.061829628,-78.6725996805,4,10
514,-55.8690219638,-62.1489463765,-76.8053457851,-92.3829617832,-78.9156546574,4,10
515,-53.7635214124,-61.9657494853,-76.56249875,-92.037989062,-79.9394389112,4,10
516,-54.1839383156,-62.5096125033,-75.6051572496,-93.8437002021,-78.0435568176,4,10
517,-55.1313471636,-62.7880462461,-78.3801437024,-91.129489124,-79.6769404111,4,10
518,-54.3757587716,-58.632593783,-75.719238813,-91.6904675085,-80.0716931447,4,10
519,-54.4663165566,-62.4109996821,-77.2178789747,-91.7175444906,-78.7560894121,4,10
520,-51.3187234498,-63.0518919875,-71.797469622,-85.5183018227,-87.7727624614,4,12
521,-49.7258382897,-64.75637476,-72.5264931598,-86.0002925412,-87.0103976532,4,12
522,-52.5822011309,-61.9589271062,-70.5416604266,-85.2023474192,-87.3847031082,4,12
523,-49.590821166,-64.8417682871,-70.4158831747,-84.3246972274,-87.688696883,4,12
524,-49.5047452135,-62.9053253759,-71.6051276626,-86.0772662625,-87.6567026129,4,12
525,-52.8692118427,-62.8248242808,-71.125546151,-84.0945417775,-87.9471919297,4,12
526,-51.1482291315,-63.2083851265,-70.6481497123,-84.5088821198,-86.1353595715,4,12
527,-50.8275146531,-63.9783114722,-71.5719656114,-85.5575520247,-86.9752031771,4,12
528,-52.268313674,-61.9583709132,-72.9049225104,-85.0728688902,-90.3311191829,4,12
529,-51.1148241662,-62.7718066285,-71.4429945134,-85.5806269313,-88.4963761916,4,12
530,-49.9588595572,-63.0920996503,-72.1456111886,-85.4540157784,-86.0874064655,4,12
531,-50.5244496648,-62.6201723907,-73.2514289892,-86.1028204495,-84.8580461358,4,12
532,-51.3625582239,-62.5256095199,-73.4078498396,-84.105114995,-87.2650316206,4,12
533,-50.0159671269,-62.6693234525,-73.2238235914,-85.3314298626,-88.8177014206,4,12
534,-50.4250817384,-64.4601315056,-71.3517301682,-84.2263210123,-89.865233632,4,12
535,-51.0832385254,-64.8417799319,-71.0996635147,-83.6498805906,-88.3434996466,4,12
536,-52.2863627589,-63.4322054197,-72.7578947538,-85.4350809882,-87.4038389494,4,12
537,-51.9598453967,-61.9507804604,-72.5573206377,-83.805608404,-88.1820360937,4,12
538,-51.3642711376,-62.9170319698,-71.134715462,-85.1380973741,-87.9565177008,4,12
539,-50.8250254662,-62.6418591101,-70.8795071998,-87.5155014677,-88.6769816334,4,12
540,-49.3349114624,-64.8582983057,-77.0947288931,-90.1828964052,-87.5478737387,4,14
541,-50.4209357845,-63.6409577258,-76.994287411,-90.7914186577,-87.1464787494,4,14
542,-48.1748958096,-64.3150589067,-75.7141991126,-91.0389946804,-87.5833200114,4,14
543,-49.655779112,-66.4217227505,-77.9235881054,-91.3598844459,-85.9479702299,4,14
